koma_id,kanji,page,position,koma,chara_num,whos,eyes,face_direction,eyes_num,page_id,four_komas_id,tobirae_page,wasuu,grade,month,wasuu_page
07-070-2,7,70,R,2,2,"ゆ,唯,",デ,"↑,↓,",2,07-070,07-070-R,False,87,2,11月,8
07-070-3,7,70,R,3,3,"縁,ゆ,唯,","デ,デ,デ","←,→,↓,",4,07-070,07-070-R,False,87,2,11月,8
07-070-4,7,70,R,4,2,"ゆ,唯,",デ,"↓,↑,",2,07-070,07-070-R,False,87,2,11月,8
07-070-5,7,70,L,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-070,07-070-L,False,87,2,11月,8
07-070-6,7,70,L,2,1,"ゆ,",詳,"↓,",2,07-070,07-070-L,False,87,2,11月,8
07-070-7,7,70,L,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,↓,",3,07-070,07-070-L,False,87,2,11月,8
07-070-8,7,70,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-070,07-070-L,False,87,2,11月,8
07-071-1,7,71,R,1,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-071,07-071-R,False,87,2,11月,8
07-071-2,7,71,R,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-071,07-071-R,False,87,2,11月,8
07-071-3,7,71,R,3,3,"縁,ゆ,唯,","デ,デ","←,↑,↓,",3,07-071,07-071-R,False,87,2,11月,8
07-071-4,7,71,R,4,1,"縁,",デ,"←,",2,07-071,07-071-R,False,87,2,11月,8
07-071-5,7,71,L,1,3,"唯,縁,ゆ,","デ,デ,デ","↓,→,↓,",4,07-071,07-071-L,False,87,2,11月,8
07-071-6,7,71,L,2,2,"唯,縁,",デ,"↑,↓,",2,07-071,07-071-L,False,87,2,11月,8
07-071-7,7,71,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-071,07-071-L,False,87,2,11月,8
07-071-8,7,71,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-071,07-071-L,False,87,2,11月,8
07-072-1,7,72,R,1,1,"千,",デ,"↓,",2,07-072,07-072-R,False,87,2,11月,8
07-072-2,7,72,R,2,4,"他,千,他,他,","隠,デ,デ","→,↓,↓,↑,",4,07-072,07-072-R,False,87,2,11月,8
07-072-3,7,72,R,3,2,"ふ,千,","デ,デ","↓,↓,",3,07-072,07-072-R,False,87,2,11月,8
07-072-4,7,72,R,4,3,"千,ふ,佳,","デ,デ","←,↑,↓,",3,07-072,07-072-R,False,87,2,11月,8
07-072-5,7,72,L,1,3,"千,ふ,佳,","デ,デ","←,↑,↓,",3,07-072,07-072-L,False,87,2,11月,8
07-072-6,7,72,L,2,2,"ふ,千,","デ,デ","←,↓,",3,07-072,07-072-L,False,87,2,11月,8
07-072-7,7,72,L,3,2,"ふ,佳,",デ,"↓,↑,",2,07-072,07-072-L,False,87,2,11月,8
07-072-8,7,72,L,4,3,"ふ,佳,千,","デ,デ,デ","↓,→,↓,",4,07-072,07-072-L,False,87,2,11月,8
07-073-1,7,73,R,1,1,"ゆ,",デ,"↓,",2,07-073,07-073-R,False,87,2,11月,8
07-073-2,7,73,R,2,3,"ゆ,唯,縁,","デ,デ","←,↑,→,",3,07-073,07-073-R,False,87,2,11月,8
07-073-3,7,73,R,3,2,"縁,唯,",詳,"↓,↑,",2,07-073,07-073-R,False,87,2,11月,8
07-073-4,7,73,R,4,1,"ゆ,",詳,"↓,",2,07-073,07-073-R,False,87,2,11月,8
07-073-5,7,73,L,1,4,"他,ゆ,縁,唯,","隠,デ,デ,デ","↓,←,↓,↓,",5,07-073,07-073-L,False,87,2,11月,8
07-073-6,7,73,L,2,3,"縁,ゆ,他,","デ,デ","←,↓,↑,",3,07-073,07-073-L,False,87,2,11月,8
07-073-7,7,73,L,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-073,07-073-L,False,87,2,11月,8
07-073-8,7,73,L,4,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-073,07-073-L,False,87,2,11月,8
07-074-1,7,74,R,1,4,"ゆ,唯,縁,他,","デ,デ,デ,隠","↓,↓,↓,←,",5,07-074,07-074-R,False,87,2,11月,8
07-074-2,7,74,R,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-074,07-074-R,False,87,2,11月,8
07-074-3,7,74,R,3,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,07-074,07-074-R,False,87,2,11月,8
07-074-4,7,74,R,4,3,"縁,唯,ゆ,","デ,デ","↓,↑,←,",3,07-074,07-074-R,False,87,2,11月,8
07-074-5,7,74,L,1,4,"他,他,佳,ゆ,","デ,デ","↑,↑,↓,→,",3,07-074,07-074-L,False,87,2,11月,8
07-074-6,7,74,L,2,4,"ゆ,唯,縁,佳,","デ,デ,デ,デ","↓,↓,↓,→,",5,07-074,07-074-L,False,87,2,11月,8
07-074-7,7,74,L,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,→,",4,07-074,07-074-L,False,87,2,11月,8
07-074-8,7,74,L,4,4,"縁,唯,ゆ,佳,","デ,デ,デ","←,↑,→,↓,",4,07-074,07-074-L,False,87,2,11月,8
07-075-1,7,75,R,1,4,"佳,ゆ,唯,縁,","デ,デ,デ","↑,↓,↓,↓,",4,07-075,07-075-R,False,87,2,11月,8
07-075-2,7,75,R,2,2,"ゆ,佳,","デ,デ","←,↓,",3,07-075,07-075-R,False,87,2,11月,8
07-075-3,7,75,R,3,1,"佳,",詳,"↓,",2,07-075,07-075-R,False,87,2,11月,8
07-075-4,7,75,R,4,3,"佳,ゆ,唯,","デ,デ","↑,↓,↓,",3,07-075,07-075-R,False,87,2,11月,8
07-075-5,7,75,L,1,2,"ゆ,千,",デ,"↑,↓,",2,07-075,07-075-L,False,87,2,11月,8
07-075-6,7,75,L,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-075,07-075-L,False,87,2,11月,8
07-075-7,7,75,L,3,3,"ふ,縁,千,","デ,デ,デ","↓,←,↓,",4,07-075,07-075-L,False,87,2,11月,8
07-075-8,7,75,L,4,4,"縁,ふ,ゆ,縁,","デ,デ,デ,デ","←,←,→,→,",5,07-075,07-075-L,False,87,2,11月,8
07-076-1,7,76,R,1,0,,n,nan,1,07-076,07-076-R,False,87,2,11月,8
07-076-2,7,76,R,2,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,07-076,07-076-R,False,87,2,11月,8
07-076-3,7,76,R,3,2,"ゆ,唯,","詳,デ","↓,→,",3,07-076,07-076-R,False,87,2,11月,8
07-076-4,7,76,R,4,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,↓,",4,07-076,07-076-R,False,87,2,11月,8
07-076-5,7,76,L,1,1,"縁,",デ,"↓,",2,07-076,07-076-L,False,87,2,11月,8
07-076-6,7,76,L,2,2,"ゆ,縁,","デ,デ","↓,→,",3,07-076,07-076-L,False,87,2,11月,8
07-076-7,7,76,L,3,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,↓,",4,07-076,07-076-L,False,87,2,11月,8
07-076-8,7,76,L,4,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,→,",4,07-076,07-076-L,False,87,2,11月,8
07-077-3,7,77,R,3,4,"他,ゆ,縁,唯,","隠,デ,デ,デ","↓,←,↓,↓,",5,07-077,07-077-R,True,88,2,12月,8
07-077-4,7,77,R,4,2,"唯,ゆ,",詳,"↑,↓,",2,07-077,07-077-R,True,88,2,12月,8
07-077-7,7,77,L,3,1,"ゆ,",デ,"↓,",2,07-077,07-077-L,True,88,2,12月,8
07-077-8,7,77,L,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,→,→,",4,07-077,07-077-L,True,88,2,12月,8
07-078-1,7,78,R,1,1,"唯,",デ,"↓,",2,07-078,07-078-R,False,88,2,12月,8
07-078-2,7,78,R,2,3,"ゆ,唯,縁,","デ,デ","↓,↑,↓,",3,07-078,07-078-R,False,88,2,12月,8
07-078-3,7,78,R,3,4,"ゆ,唯,縁,他,","デ,デ","↓,↑,→,↑,",3,07-078,07-078-R,False,88,2,12月,8
07-078-4,7,78,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-078,07-078-R,False,88,2,12月,8
07-078-5,7,78,L,1,3,"ゆ,唯,縁,","デ,デ,デ","↓,→,↓,",4,07-078,07-078-L,False,88,2,12月,8
07-078-6,7,78,L,2,2,"縁,ゆ,","デ,デ","→,↓,",3,07-078,07-078-L,False,88,2,12月,8
07-078-7,7,78,L,3,2,"ゆ,唯,","デ,デ","←,↓,",3,07-078,07-078-L,False,88,2,12月,8
07-078-8,7,78,L,4,2,"縁,唯,",詳,"↓,↑,",2,07-078,07-078-L,False,88,2,12月,8
07-079-1,7,79,R,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-079,07-079-R,False,88,2,12月,8
07-079-2,7,79,R,2,2,"ゆ,縁,","デ,デ","←,↓,",3,07-079,07-079-R,False,88,2,12月,8
07-079-3,7,79,R,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-079,07-079-R,False,88,2,12月,8
07-079-4,7,79,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-079,07-079-R,False,88,2,12月,8
07-079-5,7,79,L,1,1,"唯,",詳,"↓,",2,07-079,07-079-L,False,88,2,12月,8
07-079-6,7,79,L,2,4,"唯,ゆ,縁,他,","デ,デ","↑,↓,→,↑,",3,07-079,07-079-L,False,88,2,12月,8
07-079-7,7,79,L,3,1,"縁,",デ,"→,",2,07-079,07-079-L,False,88,2,12月,8
07-079-8,7,79,L,4,3,"唯,縁,ゆ,","デ,デ,デ","↓,→,↓,",4,07-079,07-079-L,False,88,2,12月,8
07-080-1,7,80,R,1,2,"唯,縁,",詳,"←,↑,",2,07-080,07-080-R,False,88,2,12月,8
07-080-2,7,80,R,2,3,"唯,縁,ゆ,","デ,デ","←,←,↑,",3,07-080,07-080-R,False,88,2,12月,8
07-080-3,7,80,R,3,2,"縁,ゆ,","デ,デ","↓,→,",3,07-080,07-080-R,False,88,2,12月,8
07-080-4,7,80,R,4,1,"ゆ,",詳,"↓,",2,07-080,07-080-R,False,88,2,12月,8
07-080-5,7,80,L,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,07-080,07-080-L,False,88,2,12月,8
07-080-6,7,80,L,2,3,"唯,縁,ゆ,",n,"↑,↑,↑,",1,07-080,07-080-L,False,88,2,12月,8
07-080-7,7,80,L,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,↓,",3,07-080,07-080-L,False,88,2,12月,8
07-080-8,7,80,L,4,3,"縁,ゆ,唯,","デ,隠","↓,↑,←,",3,07-080,07-080-L,False,88,2,12月,8
07-081-1,7,81,R,1,2,"ゆ,縁,","詳,詳","↓,→,",3,07-081,07-081-R,False,88,2,12月,8
07-081-2,7,81,R,2,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,07-081,07-081-R,False,88,2,12月,8
07-081-3,7,81,R,3,1,"唯,",デ,"↓,",2,07-081,07-081-R,False,88,2,12月,8
07-081-4,7,81,R,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-081,07-081-R,False,88,2,12月,8
07-081-5,7,81,L,1,2,"唯,縁,",デ,"↑,→,",2,07-081,07-081-L,False,88,2,12月,8
07-081-6,7,81,L,2,2,"縁,ゆ,","デ,デ","→,↓,",3,07-081,07-081-L,False,88,2,12月,8
07-081-7,7,81,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-081,07-081-L,False,88,2,12月,8
07-081-8,7,81,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-081,07-081-L,False,88,2,12月,8
07-082-1,7,82,R,1,0,,n,nan,1,07-082,07-082-R,False,88,2,12月,8
07-082-2,7,82,R,2,3,"ゆ,唯,縁,","隠,デ,デ","←,↓,→,",4,07-082,07-082-R,False,88,2,12月,8
07-082-3,7,82,R,3,2,"唯,ゆ,","デ,デ","←,↓,",3,07-082,07-082-R,False,88,2,12月,8
07-082-4,7,82,R,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,→,",4,07-082,07-082-R,False,88,2,12月,8
07-082-5,7,82,L,1,2,"縁,ゆ,","デ,デ","→,↓,",3,07-082,07-082-L,False,88,2,12月,8
07-082-6,7,82,L,2,2,"ゆ,唯,","デ,デ","↓,↓,",3,07-082,07-082-L,False,88,2,12月,8
07-082-7,7,82,L,3,1,"千,",デ,"←,",2,07-082,07-082-L,False,88,2,12月,8
07-082-8,7,82,L,4,1,"ゆ,",デ,"↓,",2,07-082,07-082-L,False,88,2,12月,8
07-083-1,7,83,R,1,3,"千,ゆ,縁,","デ,デ,デ","←,↓,↓,",4,07-083,07-083-R,False,88,2,12月,8
07-083-2,7,83,R,2,4,"千,縁,ゆ,唯,","デ,デ,デ","↑,→,↓,→,",4,07-083,07-083-R,False,88,2,12月,8
07-083-3,7,83,R,3,2,"ゆ,千,",詳,"↓,↑,",2,07-083,07-083-R,False,88,2,12月,8
07-083-4,7,83,R,4,4,"唯,ゆ,縁,千,","デ,デ,デ","↓,↓,↓,↑,",4,07-083,07-083-R,False,88,2,12月,8
07-083-5,7,83,L,1,4,"縁,唯,千,ゆ,","デ,デ,デ,デ","↓,→,→,→,",5,07-083,07-083-L,False,88,2,12月,8
07-083-6,7,83,L,2,2,"千,ゆ,","デ,デ","↓,↓,",3,07-083,07-083-L,False,88,2,12月,8
07-083-7,7,83,L,3,3,"ゆ,千,唯,","デ,デ,デ","←,←,↓,",4,07-083,07-083-L,False,88,2,12月,8
07-083-8,7,83,L,4,4,"千,ゆ,縁,唯,","隠,デ,デ,デ","↓,↓,→,→,",5,07-083,07-083-L,False,88,2,12月,8
07-084-1,7,84,R,1,1,"千,",詳,"↓,",2,07-084,07-084-R,False,88,2,12月,8
07-084-2,7,84,R,2,3,"唯,縁,千,","デ,詳","↑,↓,↓,",3,07-084,07-084-R,False,88,2,12月,8
07-084-3,7,84,R,3,3,"千,ゆ,唯,","デ,デ,デ","←,↓,→,",4,07-084,07-084-R,False,88,2,12月,8
07-084-4,7,84,R,4,3,"縁,唯,千,","デ,デ,デ","→,→,→,",4,07-084,07-084-R,False,88,2,12月,8
07-084-5,7,84,L,1,4,"ゆ,千,縁,唯,","デ,デ,デ","↓,→,↑,↓,",4,07-084,07-084-L,False,88,2,12月,8
07-084-6,7,84,L,2,3,"縁,千,ゆ,","デ,デ,詳","←,↓,↓,",4,07-084,07-084-L,False,88,2,12月,8
07-084-7,7,84,L,3,1,"唯,",詳,"↓,",2,07-084,07-084-L,False,88,2,12月,8
07-084-8,7,84,L,4,4,"ゆ,千,縁,唯,","デ,デ,デ,デ","↓,←,→,↓,",5,07-084,07-084-L,False,88,2,12月,8
07-086-3,7,86,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-086,07-086-R,True,89,2,01月,8
07-086-4,7,86,R,4,1,"ゆ,",デ,"↓,",2,07-086,07-086-R,True,89,2,01月,8
07-086-7,7,86,L,3,2,"ゆ,唯,","デ,デ","←,↓,",3,07-086,07-086-L,True,89,2,01月,8
07-086-8,7,86,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-086,07-086-L,True,89,2,01月,8
07-087-1,7,87,R,1,1,"縁,",デ,"↓,",2,07-087,07-087-R,False,89,2,01月,8
07-087-2,7,87,R,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,07-087,07-087-R,False,89,2,01月,8
07-087-3,7,87,R,3,2,"縁,唯,",詳,"↓,↑,",2,07-087,07-087-R,False,89,2,01月,8
07-087-4,7,87,R,4,1,"ゆ,",詳,"↓,",2,07-087,07-087-R,False,89,2,01月,8
07-087-5,7,87,L,1,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-087,07-087-L,False,89,2,01月,8
07-087-6,7,87,L,2,3,"縁,唯,ゆ,","デ,デ","↓,↓,↑,",3,07-087,07-087-L,False,89,2,01月,8
07-087-7,7,87,L,3,2,"ゆ,唯,","デ,隠","←,↓,",3,07-087,07-087-L,False,89,2,01月,8
07-087-8,7,87,L,4,3,"縁,唯,ゆ,","デ,隠,デ","↓,↓,→,",4,07-087,07-087-L,False,89,2,01月,8
07-088-1,7,88,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-088,07-088-R,False,89,2,01月,8
07-088-2,7,88,R,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-088,07-088-R,False,89,2,01月,8
07-088-3,7,88,R,3,2,"ゆ,唯,","デ,デ","→,↓,",3,07-088,07-088-R,False,89,2,01月,8
07-088-4,7,88,R,4,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,07-088,07-088-R,False,89,2,01月,8
07-088-5,7,88,L,1,3,"縁,唯,ゆ,","デ,デ","↓,↓,↑,",3,07-088,07-088-L,False,89,2,01月,8
07-088-6,7,88,L,2,3,"ゆ,縁,唯,","隠,隠,隠","←,↓,→,",4,07-088,07-088-L,False,89,2,01月,8
07-088-7,7,88,L,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-088,07-088-L,False,89,2,01月,8
07-088-8,7,88,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-088,07-088-L,False,89,2,01月,8
07-089-1,7,89,R,1,4,"他,ゆ,縁,唯,","デ,デ,デ","↑,↓,→,→,",4,07-089,07-089-R,False,89,2,01月,8
07-089-2,7,89,R,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,07-089,07-089-R,False,89,2,01月,8
07-089-3,7,89,R,3,2,"ゆ,縁,","デ,デ","↓,→,",3,07-089,07-089-R,False,89,2,01月,8
07-089-4,7,89,R,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-089,07-089-R,False,89,2,01月,8
07-089-5,7,89,L,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-089,07-089-L,False,89,2,01月,8
07-089-6,7,89,L,2,2,"ゆ,唯,","デ,デ","←,↓,",3,07-089,07-089-L,False,89,2,01月,8
07-089-7,7,89,L,3,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,07-089,07-089-L,False,89,2,01月,8
07-089-8,7,89,L,4,3,"ゆ,縁,唯,","デ,隠,デ","↓,↓,→,",4,07-089,07-089-L,False,89,2,01月,8
07-090-1,7,90,R,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,07-090,07-090-R,False,89,2,01月,8
07-090-2,7,90,R,2,2,"縁,ゆ,","デ,デ","↓,→,",3,07-090,07-090-R,False,89,2,01月,8
07-090-3,7,90,R,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-090,07-090-R,False,89,2,01月,8
07-090-4,7,90,R,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,07-090,07-090-R,False,89,2,01月,8
07-090-5,7,90,L,1,3,"唯,ゆ,縁,","デ,デ,デ","↓,↓,→,",4,07-090,07-090-L,False,89,2,01月,8
07-090-6,7,90,L,2,1,"唯,",デ,"↓,",2,07-090,07-090-L,False,89,2,01月,8
07-090-7,7,90,L,3,2,"ゆ,唯,","デ,デ","↓,→,",3,07-090,07-090-L,False,89,2,01月,8
07-090-8,7,90,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,→,↓,",4,07-090,07-090-L,False,89,2,01月,8
07-091-1,7,91,R,1,2,"佳,ふ,","詳,隠","↓,↓,",3,07-091,07-091-R,False,89,2,01月,8
07-091-2,7,91,R,2,1,"ふ,",詳,"↓,",2,07-091,07-091-R,False,89,2,01月,8
07-091-3,7,91,R,3,1,"千,",詳,"↓,",2,07-091,07-091-R,False,89,2,01月,8
07-091-4,7,91,R,4,4,"他,ゆ,縁,唯,","隠,デ,デ","→,↓,↑,↓,",4,07-091,07-091-R,False,89,2,01月,8
07-091-5,7,91,L,1,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,→,",4,07-091,07-091-L,False,89,2,01月,8
07-091-6,7,91,L,2,2,"縁,ゆ,","デ,デ","↓,↓,",3,07-091,07-091-L,False,89,2,01月,8
07-091-7,7,91,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,→,↓,",4,07-091,07-091-L,False,89,2,01月,8
07-091-8,7,91,L,4,3,"ゆ,縁,唯,","デ,デ","↓,↑,↓,",3,07-091,07-091-L,False,89,2,01月,8
07-092-1,7,92,R,1,4,"他,ゆ,縁,唯,","隠,デ,デ","→,←,↓,↑,",4,07-092,07-092-R,False,89,2,01月,8
07-092-2,7,92,R,2,2,"ゆ,唯,",デ,"↓,↑,",2,07-092,07-092-R,False,89,2,01月,8
07-092-3,7,92,R,3,2,"縁,唯,","デ,デ","↓,↓,",3,07-092,07-092-R,False,89,2,01月,8
07-092-4,7,92,R,4,3,"ゆ,縁,唯,","デ,デ","←,↓,↑,",3,07-092,07-092-R,False,89,2,01月,8
07-092-5,7,92,L,1,3,"縁,ゆ,唯,","隠,デ,隠","↓,↓,↓,",4,07-092,07-092-L,False,89,2,01月,8
07-092-6,7,92,L,2,1,"ゆ,",詳,"↓,",2,07-092,07-092-L,False,89,2,01月,8
07-092-7,7,92,L,3,0,,n,nan,1,07-092,07-092-L,False,89,2,01月,8
07-092-8,7,92,L,4,3,"ゆ,縁,唯,","デ,デ,デ","→,↓,→,",4,07-092,07-092-L,False,89,2,01月,8
07-093-1,7,93,R,1,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-093,07-093-R,False,89,2,01月,8
07-093-2,7,93,R,2,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,→,",4,07-093,07-093-R,False,89,2,01月,8
07-093-3,7,93,R,3,0,,n,nan,1,07-093,07-093-R,False,89,2,01月,8
07-093-4,7,93,R,4,3,"ゆ,縁,唯,","デ,デ,デ","→,↓,→,",4,07-093,07-093-R,False,89,2,01月,8
07-093-5,7,93,L,1,1,"ゆ,",詳,"→,",2,07-093,07-093-L,False,89,2,01月,8
07-093-6,7,93,L,2,0,,n,nan,1,07-093,07-093-L,False,89,2,01月,8
07-093-7,7,93,L,3,3,"ゆ,縁,唯,","デ,デ,デ","→,↓,→,",4,07-093,07-093-L,False,89,2,01月,8
07-093-8,7,93,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,↓,",4,07-093,07-093-L,False,89,2,01月,8
07-094-3,7,94,R,3,0,,n,nan,1,07-094,07-094-R,True,90,2,02月,8
07-094-4,7,94,R,4,2,"唯,ゆ,",デ,"↑,↓,",2,07-094,07-094-R,True,90,2,02月,8
07-094-7,7,94,L,3,3,"唯,縁,ゆ,","デ,デ","↑,←,↓,",3,07-094,07-094-L,True,90,2,02月,8
07-094-8,7,94,L,4,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,→,",4,07-094,07-094-L,True,90,2,02月,8
07-095-1,7,95,R,1,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,07-095,07-095-R,False,90,2,02月,8
07-095-2,7,95,R,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-095,07-095-R,False,90,2,02月,8
07-095-3,7,95,R,3,2,"ゆ,唯,",デ,"↓,↑,",2,07-095,07-095-R,False,90,2,02月,8
07-095-4,7,95,R,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-095,07-095-R,False,90,2,02月,8
07-095-5,7,95,L,1,3,"唯,縁,ゆ,","デ,デ","↑,↓,↓,",3,07-095,07-095-L,False,90,2,02月,8
07-095-6,7,95,L,2,1,"ゆ,",詳,"↓,",2,07-095,07-095-L,False,90,2,02月,8
07-095-7,7,95,L,3,1,"唯,",詳,"↓,",2,07-095,07-095-L,False,90,2,02月,8
07-095-8,7,95,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,→,→,",4,07-095,07-095-L,False,90,2,02月,8
07-096-1,7,96,R,1,2,"縁,ゆ,","デ,デ","↓,→,",3,07-096,07-096-R,False,90,2,02月,8
07-096-2,7,96,R,2,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,07-096,07-096-R,False,90,2,02月,8
07-096-3,7,96,R,3,2,"ゆ,唯,","デ,デ","←,↓,",3,07-096,07-096-R,False,90,2,02月,8
07-096-4,7,96,R,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,07-096,07-096-R,False,90,2,02月,8
07-096-5,7,96,L,1,2,"縁,唯,",デ,"↓,↑,",2,07-096,07-096-L,False,90,2,02月,8
07-096-6,7,96,L,2,2,"ゆ,唯,",詳,"↓,↑,",2,07-096,07-096-L,False,90,2,02月,8
07-096-7,7,96,L,3,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,↓,",4,07-096,07-096-L,False,90,2,02月,8
07-096-8,7,96,L,4,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,07-096,07-096-L,False,90,2,02月,8
07-097-1,7,97,R,1,3,"縁,ゆ,唯,","デ,デ,隠","←,↓,→,",4,07-097,07-097-R,False,90,2,02月,8
07-097-2,7,97,R,2,2,"縁,ゆ,","デ,デ","←,↓,",3,07-097,07-097-R,False,90,2,02月,8
07-097-3,7,97,R,3,2,"ゆ,唯,",デ,"↑,↓,",2,07-097,07-097-R,False,90,2,02月,8
07-097-4,7,97,R,4,3,"ゆ,縁,唯,","デ,デ","↑,→,↓,",3,07-097,07-097-R,False,90,2,02月,8
07-097-5,7,97,L,1,3,"唯,縁,ゆ,","デ,デ","↑,↓,↓,",3,07-097,07-097-L,False,90,2,02月,8
07-097-6,7,97,L,2,1,"ゆ,",デ,"↓,",2,07-097,07-097-L,False,90,2,02月,8
07-097-7,7,97,L,3,2,"ゆ,唯,",デ,"↑,↓,",2,07-097,07-097-L,False,90,2,02月,8
07-097-8,7,97,L,4,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,07-097,07-097-L,False,90,2,02月,8
07-098-1,7,98,R,1,1,"佳,",詳,"↓,",2,07-098,07-098-R,False,90,2,02月,8
07-098-2,7,98,R,2,3,"ゆ,佳,唯,","デ,デ,デ","←,↓,↓,",4,07-098,07-098-R,False,90,2,02月,8
07-098-3,7,98,R,3,4,"唯,ゆ,縁,佳,","デ,デ","↑,↓,↓,↑,",3,07-098,07-098-R,False,90,2,02月,8
07-098-4,7,98,R,4,4,"縁,ゆ,佳,唯,","デ,デ,デ,デ","←,→,↓,→,",5,07-098,07-098-R,False,90,2,02月,8
07-098-5,7,98,L,1,4,"佳,縁,ゆ,唯,","デ,デ,デ","↑,↓,↓,↓,",4,07-098,07-098-L,False,90,2,02月,8
07-098-6,7,98,L,2,2,"ゆ,佳,",デ,"↓,↑,",2,07-098,07-098-L,False,90,2,02月,8
07-098-7,7,98,L,3,4,"佳,縁,ゆ,唯,","デ,デ,デ,デ","←,↓,→,↓,",5,07-098,07-098-L,False,90,2,02月,8
07-098-8,7,98,L,4,4,"ゆ,縁,佳,唯,","デ,デ,隠","↑,→,↓,→,",4,07-098,07-098-L,False,90,2,02月,8
07-099-1,7,99,R,1,3,"縁,唯,ゆ,","デ,デ","↑,↓,↓,",3,07-099,07-099-R,False,90,2,02月,8
07-099-2,7,99,R,2,2,"ゆ,縁,",デ,"↑,↓,",2,07-099,07-099-R,False,90,2,02月,8
07-099-3,7,99,R,3,1,"ふ,",詳,"↓,",2,07-099,07-099-R,False,90,2,02月,8
07-099-4,7,99,R,4,4,"ゆ,唯,縁,ふ,","デ,デ,デ","↓,↑,→,→,",4,07-099,07-099-R,False,90,2,02月,8
07-099-5,7,99,L,1,3,"ふ,縁,唯,","デ,デ","↑,↓,↓,",3,07-099,07-099-L,False,90,2,02月,8
